,ley,articulo,parte,texto,tokens
0,ley_seguridad_publica, ARTÍCULO 205,parte_01,"Ningún elemento en activo de las Instituciones de Seguridad Pública, podrá ser socio o propietario por sí o por interpósita persona, de una empresa que preste servicios de seguridad privada en el Estado.",68
0,ley_seguridad_publica, ARTÍCULO 206,parte_01,"Independientemente de la evaluación de los prestadores directos del servicio de seguridad privada y los cursos que sean impartidos por el Instituto, los particulares o las empresas que ofrezcan el servicio, diseñarán e instrumentarán un programa permanente de capacitación y adiestramiento de su personal. Dicho programa deberá presentarse para su aprobación a la Secretaría de Seguridad Pública, quien lo revisará periódicamente. Asimismo, la Secretaría de Seguridad Pública publicará, mensualmente, el padrón de empresas debidamente acreditadas ante la misma.",178
0,ley_seguridad_publica, ARTÍCULO 207,parte_01,"El incumplimiento a las obligaciones establecidas en la presente Ley y demás disposiciones aplicables, por parte de los prestadores de los servicios de seguridad privada, dará lugar a las siguientes sanciones:  I.- Amonestación por escrito; II.- Multa de cien a cinco mil veces el salario mínimo general vigente en el lugar donde se cometa la infracción; III.- Suspensión parcial o temporal de la operación de la empresa hasta que se corrija el incumplimiento, con difusión pública de la segunda suspensión; IV.- Cancelación de la autorización con difusión pública de la misma. En tal caso, la Secretaría, notificará la cancelación a las autoridades correspondientes, para el cumplimiento de la medida; y V.- Clausura, en caso de no contar con autorización para prestar el servicio.",266
0,ley_seguridad_publica, ARTÍCULO 208,parte_01,Ninguna sanción será decretada si antes no se oye a la persona o empresa dedicada a la prestación del servicio de seguridad privada.,43
0,ley_seguridad_publica, ARTÍCULO 209,parte_01,"Los prestadores del servicio de seguridad privada que sean sancionados conforme a esta Ley, podrán recurrir la resolución ante la misma autoridad que la dictó, mediante el recurso de inconformidad en los siguientes cinco días hábiles a la notificación de la sanción o recurrir directamente a la instancia jurisdiccional competente. LIBRO CUARTO DE LA FACULTAD REGLAMENTARIA DE LOS AYUNTAMIENTOS EN MATERIA DE SEGURIDAD PÚBLICA TÍTULO PRIMERO DE LA FACULTAD REGLAMENTARIA DE LOS AYUNTAMIENTOS EN MATERIA DE SEGURIDAD PÚBLICA CAPÍTULO I DE LOS BANDOS DE POLICÍA Y GOBIERNO, DE LAS CIRCULARES Y DE LAS DEMÁS DISPOSICIONES DE OBSERVANCIA GENERAL EN MATERIA DE SEGURIDAD PÚBLICA MUNICIPAL",262
0,ley_seguridad_publica, ARTÍCULO 210,parte_01,"Los Ayuntamientos expedirán dentro de sus respectivas jurisdicciones y con sujeción a la presente Ley, los Bandos de Policía y Gobierno, las circulares y las demás disposiciones de observancia general en materia de seguridad pública.",72
0,ley_seguridad_publica, ARTÍCULO 211,parte_01,"Los Bandos de Policía y Gobierno deberán establecer las faltas al Bando de Policía y Gobierno, así como las sanciones previstas en esta Ley, atendiendo a las circunstancias sociales, económicas, políticas y culturales de cada municipio.",79
0,ley_seguridad_publica, ARTÍCULO 212,parte_01,"Corresponde al Presidente Municipal, al Síndico, a los Regidores y a los ciudadanos que residan en el Municipio, el derecho de proponer al Ayuntamiento, los Bandos de Policía y Gobierno, las circulares y las demás disposiciones de observancia general a que se refiere este Capítulo.",86
0,ley_seguridad_publica, ARTÍCULO 213,parte_01,"El procedimiento para la aprobación, reforma, abrogación o derogación de los Bandos de Policía y Gobierno, las circulares y las demás disposiciones a que se refiere este Capítulo, se llevarán a cabo conforme al procedimiento que se establece en la Ley de Gobierno y Administración Municipal y el Reglamento Municipal respectivo.",100
0,ley_seguridad_publica, ARTÍCULO 214,parte_01,"Los Bandos de Policía y Gobierno, las circulares y las demás disposiciones de observancia general que emitan los Ayuntamientos en materia de seguridad pública municipal, serán promulgados y publicados por el Presidente Municipal, conforme a la normatividad existente al respecto y previo el refrendo que, en los términos de la Ley de Gobierno y Administración Municipal, realice el Secretario del Ayuntamiento. CAPÍTULO II DE LAS FALTAS AL BANDO DE POLICÍA Y GOBIERNO",143
0,ley_seguridad_publica, ARTÍCULO 215,parte_01,"Se consideran como faltas al Bando de Policía y Gobierno, las acciones u omisiones que, sin ser constitutivas de delito que conforme a la legislación deban ser perseguidos de oficio, alteren el orden y la tranquilidad públicas, realizadas en los lugares públicos señalados en el artículo 95, fracción III, de esta Ley o que tengan efectos en esos lugares. CAPITULO III DE LAS SANCIONES ADMINISTRATIVAS",137
0,ley_seguridad_publica, ARTÍCULO 216,parte_01,"Corresponde a los Ayuntamientos de los municipios del Estado, por conducto de los Juzgados Calificadores y dentro del ámbito de su competencia territorial, sancionar las faltas al Bando de Policía y Gobierno, en éstos se determinarán las sanciones aplicables a cada una de las faltas, atendiendo a su naturaleza y gravedad.",106
0,ley_seguridad_publica, ARTÍCULO 217,parte_01,"De las faltas al Bando de Policía y Gobierno cometidas por adolescentes, conocerán los Juzgados Calificadores previstos en esta Ley o las los Ayuntamientos. Las unidades unidades especializadas que establezcan especializadas, que en su caso se constituyan, tendrán las mismas atribuciones y facultades que la presente Ley otorga a los Juzgados Calificadores. A los adolescentes sólo se les podrá aplicar las sanciones de amonestación, multa o trabajo a favor de la comunidad, esta última sólo cuando aquellos tuvieren entre 14 años y menos de 18 años de edad.  Cuando se le presente un menor de 14 años que hubiese cometido una conducta prevista en el Bando respectivo, el Juez Calificador deberá dar conocimiento a la Procuraduría de la Defensa del Menor y la familia para el Estado de Sonora.",269
0,ley_seguridad_publica, ARTÍCULO 218,parte_01,"Las sanciones por violación de los Bandos de Policía y Gobierno, podrán ser conmutadas por simple amonestación o suspendidas en la forma prevista por esta Ley. Si el infractor no pagaré la multa, se permutará ésta por el trabajo a favor de la comunidad o por el arresto, que no excederá en ningún caso de treinta y seis horas.",108
0,ley_seguridad_publica, ARTÍCULO 219,parte_01,"Para los efectos de esta Ley y de los Bandos de Policía y Gobierno que expidan los Ayuntamientos, se considerará como: I.- Amonestación: La reconvención pública o privada que el Juez Calificador haga al infractor; II.- Multa: El pago de una cantidad de dinero que el infractor hará al Ayuntamiento respectivo. El importe de la multa será de uno hasta ciento cincuenta días de salario mínimo diario general vigente en el lugar donde se cometa la infracción. Si el infractor fuese jornalero, obrero, trabajador o desempleado, la multa no podrá exceder del importe de un jornal o salario de un día. Tratándose de trabajadores no asalariados, la multa que se imponga por infracción de los reglamentos gubernativos y de policía, no excederá del equivalente a un día de su ingreso. Tratándose de adolescentes, sus padres o las personas que ejerzan la patria potestad, serán responsables solidarios en",300
0,ley_seguridad_publica, ARTÍCULO 219,parte_02," el pago del importe de las multas que se les impongan; III.- Arresto: La privación de libertad por un período de hasta treinta y seis horas, que se cumplirá en lugares distintos a los destinados a la detención de los presuntos responsables, procesados o sentenciados. En todo caso, los lugares de arresto para varones y mujeres, estarán separados; y IV.- Trabajo a favor de la comunidad: La prestación de servicios no remunerados en instituciones públicas, educativas o de asistencia social o en instituciones privadas asistenciales. Este servicio se llevará a cabo en jornadas dentro de los periodos distintos al horario de las labores que representen la fuente de ingreso para la subsistencia del infractor o al horario en que éste acuda a alguna institución educativa o bien sábados y domingos o los días feriados o de descanso, y se realizará bajo la orientación y vigilancia de las instituciones en que se preste o por los padres o",300
0,ley_seguridad_publica, ARTÍCULO 219,parte_03," tutores, cuando se trate de adolescentes. Las instituciones y personas encargadas de la orientación y vigilancia informarán al Juez Calificador o, en su caso, a la unidad especializada correspondiente, sobre el cumplimiento o incumplimiento de la sanción, en cuyo caso se aplicará la multa o arresto correspondiente. El trabajo a favor de la comunidad no podrá ser mayor a treinta y seis horas y el servicio diario, no podrá exceder de la jornada extraordinaria que determine la Ley laboral. Tratándose de adolescentes, el trabajo a favor de la comunidad no podrá exceder de veinte horas. Por  ninguna circunstancia se desarrollará el trabajo a favor de la comunidad de manera que resulte degradante o humillante para el infractor.",238
0,ley_seguridad_publica, ARTÍCULO 220,parte_01,"Al resolver la imposición de una sanción administrativa, el Juez Calificador, apercibirá en todo caso al infractor para que no reincida, haciéndole saber las consecuencias sociales y legales de su conducta.",69
0,ley_seguridad_publica, ARTÍCULO 221,parte_01,"En la audiencia en la que se imponga una sanción a aquellos adolescentes que hayan cometido infracciones al Bando de Policía y Gobierno, se procurará la presencia de los padres o tutores o la persona que lo represente. Desde el momento en que el adolescente sea puesto a disposición del Juez Calificador, este último podrá determinar como medidas de atención y protección del adolescente, las siguientes: I.- Mantener en sus instalaciones a los adolescentes que le sean presentados en estado de embriaguez o bajo los efectos de alguna droga, en tanto se presentan sus padres o tutores o cese el estado o efectos mencionados; II.- Remitir sin demora a las instituciones o centros de salud que correspondan, a los adolescentes que por las condiciones en que se encuentren, requieran inmediata atención o tratamiento médico o de rehabilitación especializada, dando aviso de dicha circunstancia a sus padres o tutores o a quienes tengan o deban tener su tutela",300
0,ley_seguridad_publica, ARTÍCULO 221,parte_02,", conforme a la Ley. Las instituciones o centros de salud antes mencionados, no podrán dejar de atender las medidas, conforme a la Ley aplicable; III.- Enviar a los adolescentes a la institución educativa, de tratamiento, de orientación o de rehabilitación, que corresponda, para la aplicación de las medidas que requiera, siempre que exista conformidad de sus padres o de quienes ejerzan o tengan su tutela, conforme a la normatividad aplicable; IV.- Remitir a los Sistemas Estatal o Municipales de Desarrollo Integral de la Familia o a la institución de asistencia social que se determine, a los adolescentes cuyo domicilio de sus padres o tutores se desconozca o bien, se encuentren en situación de abandono o riesgo, o sean objeto de asistencia social de conformidad con las leyes aplicables; y V.- Las demás que se establezcan en los Bandos de Policía y Gobierno que tiendan a salvaguardar la integridad física o mental, o los derechos de los adolescentes,",300
0,ley_seguridad_publica, ARTÍCULO 221,parte_03," consagrados en los ordenamientos jurídicos aplicables. Si los derechos de los adolescentes se encuentran amenazados o vulnerados por sus padres o por quienes ejercen su patria potestad, el Juez Calificador remitirá el caso a las instituciones públicas encargadas de la protección de los derechos de los menores, para que realicen las acciones necesarias que conforme a las leyes aplicables tienen atribuidas.",135
0,ley_seguridad_publica, ARTÍCULO 222,parte_01,"Cuando con una sola conducta el infractor transgreda varios preceptos, o con diversas conductas infrinja distintas disposiciones, el Juez Calificador podrá acumular las sanciones aplicables, sin exceder los límites máximos previstos por esta Ley, para las sanciones de que se trate.",93
0,ley_seguridad_publica, ARTÍCULO 223,parte_01,"Cuando de la falta cometida deriven daños o perjuicios reclamables por la vía civil, el juez calificador se limitará a imponer las sanciones administrativas que correspondan y oficiosamente propondrá a las partes conciliar o someter a mediación el conflicto. En caso de que en la conciliación o en la mediación se llegue a convenio, éste tendrá carácter de título ejecutivo. En el supuesto de que no se llegue a convenio, quedarán expeditos los derechos de las partes para hacerlos valer ante la autoridad que corresponda. Los convenios en los que participen adolescentes o niños, deberán ser suscritos por éstos y por sus padres o por quienes ejerzan su patria potestad. En el procedimiento de conciliación o mediación a que se refiere este artículo, se aplicará supletoriamente, en lo conducente, la Ley de Mecanismos Alternativos de Solución de Controversias para el Estado de Sonora.",290
0,ley_seguridad_publica, ARTÍCULO 224,parte_01,"El Juez Calificador determinará la sanción aplicable en cada caso concreto, tomando en cuenta la naturaleza y las consecuencias individuales y sociales de la falta, las condiciones en que ésta se hubiese cometido, las circunstancias personales del infractor y los antecedentes de éste, pudiendo suspender la aplicación de las sanciones cuando se trate de ancianos, enfermos o personas afectadas de sus facultades mentales, analfabetas o indígenas que, por su cultura, no sean capaces de responder a los Bandos de Policía y Gobierno.",169
0,ley_seguridad_publica, ARTÍCULO 225,parte_01,Las faltas sólo se sancionarán cuando se hubieren consumado.,22
0,ley_seguridad_publica, ARTÍCULO 226,parte_01,"La potestad pública para castigar las infracciones al Bando de Policía y Gobierno, prescribe en seis meses contados a partir de que se cometió la falta y únicamente se interrumpirá por la primera diligencia que, dentro de este término, realice el Juez Calificador. El plazo para que opere la prescripción, en ningún caso, excederá de un año. TÍTULO SEGUNDO DE LA JUSTICIA DE BARANDILLA CAPÍTULO I DE LOS JUZGADOS CALIFICADORES",160
0,ley_seguridad_publica, ARTÍCULO 227,parte_01,"En todos los municipios del Estado, deberán existir Juzgados Calificadores dependientes de la Secretaría del Ayuntamiento, con las siguientes atribuciones:  I.- Conocer de las faltas al Bando de Policía y Gobierno, dentro de la circunscripción territorial que les corresponda; II.- Resolver sobre la responsabilidad de los presuntos infractores por faltas al Bando de Policía y Gobierno, que sean puestos a su disposición; III.- Aplicar las sanciones establecidas en la presente Ley y en los Bandos de Policía y Gobierno o suspenderlas, en su caso; IV.- Ejercitar de oficio las funciones conciliatorias cuando de la falta cometida, deriven daños y perjuicios que deban reclamarse por la vía civil y, cuando no se obtenga la reparación, dejando a salvo los derechos del ofendido; V.- Determinar las medidas de atención y protección de los adolescentes y niños establecidas en la presente Ley y en las disposiciones normativas aplicables",300
0,ley_seguridad_publica, ARTÍCULO 227,parte_02,"; VI.- Expedir constancia o copia certificada sobre hechos asentados en los libros de registro del Juzgado Calificador; VII.- Tener a su disposición a los miembros de la policía preventiva comisionados al mismo; VIII.- Celebrar convenios que no impliquen comprometer en erogaciones económicas, con instituciones especializadas en atención, protección y tratamiento de adolescentes y niños, para efecto de la remisión a aquellas cuando se requiera este tipo de medidas; y IX.- Las demás que le confieran esta Ley y otros ordenamientos aplicables.",173
0,ley_seguridad_publica, ARTÍCULO 228,parte_01,"Los hechos asentados en los registros del juzgado, deberán integrarse y mantenerse actualizados en el Registro correspondiente.",37
0,ley_seguridad_publica, ARTÍCULO 229,parte_01,"Para el conocimiento de las faltas al Bando de Policía y Gobierno y para la aplicación de las sanciones administrativas, los Jueces Calificadores tendrán competencia territorial en todo el municipio.",62
0,ley_seguridad_publica, ARTÍCULO 230,parte_01,"Será competente para conocer de las faltas al Bando de Policía y Gobierno, el Juez Calificador del municipio donde se hayan cometido.",41
0,ley_seguridad_publica, ARTÍCULO 231,parte_01,"Al frente de los Juzgados Calificadores existirá un Juez Calificador, el cual contará con un Secretario y con el personal profesional, técnico y administrativo necesario para el despacho de sus funciones, debiendo estar al servicio del público las veinticuatro horas del día. El Secretario ejercerá las atribuciones asignadas legalmente al Juez, en ausencia de éste.",120
0,ley_seguridad_publica, ARTÍCULO 232,parte_01,"Para ser Juez Calificador son necesarios los siguientes requisitos:  I.- Ser ciudadano mexicano; II.- Poseer título de Licenciado en Derecho, con acreditada experiencia y probidad; III.- No estar siendo procesado, ni haber sido condenado por delito intencional; y IV.- Sujetarse a las evaluaciones del Centro.",106
0,ley_seguridad_publica, ARTÍCULO 233,parte_01,"El nombramiento de los Jueces Calificadores se hará por el Ayuntamiento respectivo, pudiendo delegar esta atribución al Presidente Municipal. Los Jueces Calificadores serán respectivos Ayuntamientos. trabajadores de confianza de sus",74
0,ley_seguridad_publica, ARTÍCULO 234,parte_01,Los Ayuntamientos emitirán las disposiciones de observancia general a las que los Juzgados Calificadores deberán sujetar su actuación.,41
0,ley_seguridad_publica, ARTÍCULO 235,parte_01,"Las funciones que la presente Ley y sus disposiciones reglamentarias confieran a los Jueces Calificadores, podrán ser desempeñadas por el Secretario del Ayuntamiento o por los Comisarios y Delegados Municipales, en sus respectivas jurisdicciones, en los términos de la Ley de Gobierno y Administración Municipal. CAPÍTULO II DEL PROCEDIMIENTO POR INFRACCIONES A LOS BANDOS DE POLICÍA Y GOBIERNO",128
0,ley_seguridad_publica, ARTÍCULO 236,parte_01,"Los miembros de la policía municipal, sólo podrán realizar una detención cuando se trate de falta flagrante y resulte indispensable esta medida para hacer cesar la falta y preservar el orden y la tranquilidad públicos. Al momento de realizar la detención, deberán informar al detenido el motivo de la detención y el lugar a donde se le trasladará, procediendo inmediatamente a la presentación del presunto infractor ante el Juez Calificador. En todo caso se deberá dejar constancia escrita de las circunstancias conforme a las cuales se llevo a cabo la presentación. La calificación de la flagrancia la hará el propio Juez Calificador, debiendo tomar en cuenta también, las condiciones en que se encuentren el infractor y el ofendido. Para los efectos de esta Ley, se entenderá que el presunto infractor es sorprendido en falta flagrante, cuando el miembro de la policía municipal sea testigo directo de la infracción",300
0,ley_seguridad_publica, ARTÍCULO 236,parte_02," u ocurran los supuestos señalados en el artículo 186 del Código de Procedimientos Penales para el Estado de Sonora. El miembro de la policía municipal que practique la presentación, deberá justificar la necesidad de la medida ante el Juez Calificador.  Una vez presentado el presunto infractor detenido ante el Juez Calificador, éste deberá resolver de inmediato si la conducta que se le imputa constituye una falta administrativa o eventualmente, un delito, debiendo ordenar su liberación sin ninguna dilación, cuando no se trate de un acto punible.",174
0,ley_seguridad_publica, ARTÍCULO 237,parte_01,"Si presentado el presunto infractor ante el Juez Calificador, éste considera que los hechos pueden ser constitutivos de delito, dará cuenta inmediata al Agente del Ministerio Público competente, poniendo a su disposición al detenido y las pruebas recabadas, dejando constancia por escrito de esta determinación.",97
0,ley_seguridad_publica, ARTÍCULO 238,parte_01,"Cuando existiendo flagrancia en la comisión de la infracción administrativa, no proceda la presentación del sujeto por sus circunstancias personales o porque su presentación no es necesaria para restablecer el orden y la tranquilidad públicos, el miembro de la policía preventiva que haya presenciado la comisión de la falta, elaborará el informe a que se refiere el artículo 158 de la presente Ley. Para este efecto, el elemento de la policía preventiva requerirá al presunto infractor para que exhiba algún documento que lo identifique debidamente, y asentará los datos y su domicilio en el parte informativo. Este informe hará las veces de denuncia y se procederá a citar al presunto infractor para que comparezca en la fecha y hora que le fije el Juez Calificador para la junta de pruebas, alegatos y resolución, con apercibimiento de hacerlo comparecer, si no lo hace voluntariamente.",284
0,ley_seguridad_publica, ARTÍCULO 239,parte_01,"Cuando no exista flagrancia en la comisión de la falta, sólo se procederá mediante denuncia de los hechos que presente el ofendido. En este caso, el Juez Calificador, tomará en cuenta las características personales del denunciante y los elementos probatorios que presente y, si lo estima fundado, radicará el asunto y girará citatorios al denunciante y al presunto infractor, apercibiendo a este último que se ordenará su presentación, si no acude en la fecha y hora que se le señale. Si el Juez Calificador considera que el denunciante no es persona digna de fe o no aporta elementos suficientes, acordará la improcedencia de la denuncia, expresando las razones que tuvo para dictar su determinación.",227
0,ley_seguridad_publica, ARTÍCULO 240,parte_01,"El procedimiento ante el Juez Calificador se substanciará oralmente, en una audiencia que será pública o privada, según lo estime el Juzgador. En todos los casos, se hará saber fehacientemente al ofendido y al presunto infractor del derecho que tienen, de que se les oiga en el procedimiento, por si o por persona de su confianza y tratándose de adolescentes, también por conducto de sus padres o quienes ejerzan la patria potestad. Tratándose de procedimientos donde el presunto infractor sea un adolescente, la audiencia que se realice será privada.  En los casos en que se desconozca el domicilio o paradero de los padres o de quienes ejerzan la patria potestad del adolescente o éste se encuentre en situación de abandono, podrá ser asistido durante el procedimiento por personal del Sistema Estatal o los Sistemas Municipales para el Desarrollo Integral de la Familia o de la institución social que lo tenga bajo su custodia",300
0,ley_seguridad_publica, ARTÍCULO 240,parte_02,.,1
0,ley_seguridad_publica, ARTÍCULO 241,parte_01,"El juicio en materia de faltas al Bando de Policía y Gobierno se substanciará en una sola audiencia, para los casos de denuncia, dicha audiencia sólo podrá posponerse por una sola vez, a fin de permitir al presunto infractor la presentación de pruebas de descargo. En la audiencia, el Juez Calificador escuchará primeramente a la parte afectada o al que la represente y, posteriormente, al presunto infractor o a quien lo defienda. Las partes podrán, en su comparecencia, ofrecer las pruebas que estimen necesarias, las que serán admitidas y desahogadas por el Juez Calificador, cuando sean trascendentes para los fines del procedimiento. El Juez Calificador podrá ordenar el desahogo de todas las probanzas que estime necesarias, aún cuando no las ofrezcan las partes.",254
0,ley_seguridad_publica, ARTÍCULO 242,parte_01,"Cuando el procedimiento se haya iniciado con el Informe Policial Homologado, la audiencia se iniciará con la declaración del integrante de la policía preventiva que hubiere elaborado el mismo o en su caso, con la lectura de las constancias aportadas por éste.",79
0,ley_seguridad_publica, ARTÍCULO 243,parte_01,"Si durante la audiencia el presunto infractor acepta la responsabilidad en la comisión de la falta imputada, tal y como se le atribuye, el Juez Calificador dictará de inmediato su resolución, tomando en cuenta esta confesión como circunstancia atenuante.",86
0,ley_seguridad_publica, ARTÍCULO 244,parte_01,"Desahogadas las pruebas, el Juez Calificador procederá de inmediato a emitir su resolución, de manera fundada y motivada, notificándola a las partes. Si por algún motivo no se concluye la audiencia, el Juez Calificador citará de nueva cuenta a los intervinientes para su conclusión, en día y hora determinados. En el supuesto anterior, cuando el presunto infractor se encuentre a disposición del Juez Calificador por causa de flagrancia, se le pondrá en libertad y se le citará para la nueva audiencia.",170
0,ley_seguridad_publica, ARTÍCULO 245,parte_01,"Las órdenes de presentación y los citatorios que se formulen con motivo del procedimiento a que se refiere este Capítulo, serán ejecutados o notificados por medio de la policía preventiva. La desobediencia injustificada a los mandatos del Juez Calificador por parte del presunto infractor, se sancionará con multa de diez a cincuenta días de salario mínimo diario general vigente en el lugar donde aquella suceda, sin perjuicio de la resolución que se dicte en el asunto.",152
0,ley_seguridad_publica, ARTÍCULO 246,parte_01,"En todo lo no previsto por este Título y sus disposiciones reglamentarias en lo concerniente al procedimiento, se aplicará supletoriamente en lo que resulte conducente, el Código Nacional de Procedimientos Penales, para el caso de los adultos infractores y la Ley que Establece el Sistema Integral de Justicia para Adolescentes del Estado de Sonora, tratándose de adolescentes. CAPÍTULO III DE LOS RECURSOS CONTRA LAS RESOLUCIONES DE LOS JUECES CALIFICADORES",152
0,ley_seguridad_publica, ARTÍCULO 247,parte_01,"Contra las resoluciones de los Jueces Calificadores, procede el recurso de Inconformidad.",30
0,ley_seguridad_publica, ARTÍCULO 248,parte_01,"El recurso de inconformidad deberá interponerse ante el mismo Juez Calificador, en un término que no podrá exceder de cuarenta y ocho horas, contadas a partir de la notificación personal de la resolución.",68
0,ley_seguridad_publica, ARTÍCULO 249,parte_01,"El recurso de inconformidad se hará valer por la parte interesada o su asesor, expresando por escrito los motivos de inconformidad y los preceptos legales que, a juicio del recurrente, fueron conculcados.",63
0,ley_seguridad_publica, ARTÍCULO 250,parte_01,"Interpuesto el recurso a que se refiere este Capítulo, el Juez Calificador deberá resolver el mismo en un término que no podrá exceder de diez días hábiles.",58
0,ley_seguridad_publica, ARTÍCULO 251,parte_01,La interposición del recurso de inconformidad suspende la ejecución de la sanción aplicada sólo en los casos en que el procedimiento se haya iniciado por denuncia.,55
0,ley_seguridad_publica, ARTÍCULO 252,parte_01,Contra la resolución que recaiga al recurso de inconformidad procede el juicio correspondiente ante el Tribunal de lo Contencioso Administrativo. CAPÍTULO IV DE LA APLICACIÓN DE SANCIONES,61
0,ley_seguridad_publica, ARTÍCULO 253,parte_01,"Tratándose de la ejecución de arrestos, el Juez Calificador deberá fijar una multa como sanción alternativa, a fin de que el infractor pueda elegir entre cubrir la multa o concluir con su tiempo de arresto.",74
0,ley_seguridad_publica, ARTÍCULO 254,parte_01,"En caso de que el infractor no pueda cubrir el importe de la multa, será sancionado con arresto o con trabajo a favor de la comunidad. Tratándose de adolescentes, la multa sólo podrá sustituirse por servicio a favor de la comunidad.",77
0,ley_seguridad_publica, ARTÍCULO 255,parte_01,"Si la falta cometida no es grave, el Juez Calificador sólo amonestará al infractor en los términos del artículo 219, fracción I de esta Ley, dejando constancia de la medida para el caso de reincidencia. Si el infractor incurre en una nueva falta  antes del término de un año contado a partir de la fecha en que se emitió la amonestación, la sanción aplicable será multa, arresto o servicio a favor de la comunidad, excepto cuando se trate de adolescentes, caso en el cual sólo se podrá aplicar multa o servicio a favor de la comunidad.",183
0,ley_seguridad_publica, ARTÍCULO 256,parte_01,"La facultad de ejecutar las sanciones administrativas impuestas por el Juez Calificador, prescribirá en seis meses contados a partir de que se declare firme la resolución y únicamente se interrumpirá por la primera diligencia que se realice para castigar la falta. En ningún caso el tiempo de prescripción excederá de un año. CAPÍTULO V DE LA SUSPENSIÓN CONDICIONAL Y DE LA CONMUTACIÓN DE LA SANCIÓN",151
0,ley_seguridad_publica, ARTÍCULO 257,parte_01,"Si al momento de dictar su resolución, el Juez Calificador encuentra que el sujeto es responsable de la falta que se le imputa, pero se trata de un infractor primario que ha confesado la infracción o ha demostrado su buena conducta, podrá suspender la sanción impuesta. La suspensión cesará si el infractor comete otra falta en el término de seis meses contados a partir de que se le otorgue el beneficio, aplicándose en este caso la sanción suspendida y la que resulte a la segunda infracción.",165
0,ley_seguridad_publica, ARTÍCULO 258,parte_01,"El Juez Calificador podrá conmutar las sanciones decretadas, aplicando en su lugar la amonestación, siempre y cuando el infractor se encuentre en la hipótesis a que alude el primer párrafo del artículo anterior. TÍTULO TERCERO DE LA DIRECCIÓN GENERAL DE EJECUCIÓN DE PENAS, MEDIDAS DE SEGURIDAD, SUPERVISION DE MEDIDAS CAUTELARES, DE LA SUSPENSIÓN CONDICIONAL DEL PROCESO Y EVALUACION DE RIESGO. CAPÍTULO I DE LAS FACULTADES DE LA DIRECCION",177
0,ley_seguridad_publica, ARTÍCULO 259,parte_01,"Facultades de Dirección General de Ejecución de Penas, Medidas de Seguridad, Supervisión de Medidas Cautelares y de la Suspensión Condicional del Proceso. La Dirección General, dependiente de la Secretaría de Seguridad Pública, tiene las siguientes facultades; I. En materia de evaluación de riesgos que representa el imputado.  a) Elaborar un análisis de evaluación de riesgo, de manera objetiva, imparcial y neutral, dentro de las cuarenta y ocho horas siguientes a la detención del imputado. II. En materia de medidas judiciales dictadas durante el proceso. a) Supervisar y dar seguimiento a las medidas cautelares impuestas, distintas a la prisión preventiva y las condiciones a cargo del imputado en caso de suspensión condicional del proceso, así como hacer sugerencias sobre cualquier cambio que amerite alguna modificación de las medidas u obligaciones impuestas; b) Entrevistar per",300
0,ley_seguridad_publica, ARTÍCULO 259,parte_02,"iódicamente a la víctima o testigo del delito, con el objeto de dar seguimiento al cumplimiento de la medida cautelar impuesta o las condiciones de la suspensión condicional del proceso y canalizarlos, en su caso, a la autoridad correspondiente; c) Realizar entrevistas así como visitas no anunciadas en el domicilio o en el lugar en donde se encuentre el imputado; d) Verificar la localización del imputado en su domicilio o en el lugar en donde se encuentre, cuando la modalidad de la medida cautelar o de la suspensión condicional del proceso impuesta por la autoridad judicial así lo requiera; e) Requerir que el imputado proporcione muestras, sin previo aviso, para detectar el posible uso de alcohol o drogas prohibidas o el resultado del examen de las mismas en su caso, cuando la modalidad de la suspensión condicional del proceso impuesta por la autoridad judicial así lo requiera; f) Supervisar que las person",300
0,ley_seguridad_publica, ARTÍCULO 259,parte_03,"as e instituciones públicas y privadas a las que la autoridad judicial encargue el cuidado del imputado, cumplan las obligaciones contraídas; g) Solicitar al imputado la información que sea necesaria para verificar el cumplimiento de las medidas y obligaciones impuestas; h) Revisar y sugerir el cambio de las condiciones de las medidas impuestas al imputado, de oficio o a solicitud de parte, cuando cambien las circunstancias originales que sirvieron de base para imponer la medida; i) Informar a las partes aquellas violaciones a las medidas y obligaciones impuestas que estén debidamente verificadas y puedan implicar la modificación o revocación de la medida o suspensión y sugerir las modificaciones que estime pertinentes; j) Conservar actualizada una base de datos sobre las medidas cautelares y obligaciones impuestas, su seguimiento y conclusión; k) Solicitar y proporcionar información a las oficinas con funciones similares de la",300
0,ley_seguridad_publica, ARTÍCULO 259,parte_04," Federación o de Entidades federativas dentro de sus respectivos ámbitos de competencia;  l) Ejecutar las solicitudes de apoyo para la obtención de información que le requieran las oficinas con funciones similares de la Federación o de las Entidades federativas en sus respectivos ámbitos de competencia; m) Canalizar al imputado a servicios sociales de asistencia, públicos o privados, en materias de salud, empleo, educación, vivienda y apoyo jurídico, cuando la modalidad de la medida cautelar o de la suspensión condicional del proceso impuesta por la autoridad judicial así lo requiera. III. En materia de penas y medidas de seguridad. a) Ejecutar las penas de prisión y de relegación, sus modalidades y las resoluciones del Juez de Ejecución de Penas que de ella deriven; b) Vigilar y coordinar la ejecución de las penas y medidas de seguridad previstas en el Código Penal del Estado de Sonora",300
